Z,density,A,n_atom,thickness_cm,N_layers,E0_MeV,N_particles,mean_final_energy_MeV,std_final_energy_MeV,mean_angle_deg,std_angle_deg,backscatter_prob,energy_loss_MeV,thickness_A,folder
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5063,7.1587,0.0007098503,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E1.54MeV_seed4
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5124,7.1695,0.0007156902,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E1.54MeV_seed5
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.509,7.1675,0.0007169566,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E1.54MeV_seed6
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5108,7.1653,0.0007160588,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E1.54MeV_seed7
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5146,7.1665,0.0007104445,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E1.54MeV_seed8
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5053,7.1567,0.0007108982,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E1.54MeV_seed9
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.4982,7.1517,0.0007138267,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed1
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5019,7.1538,0.0007108148,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed10
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5061,7.1625,0.0007161837,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed2
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5044,7.1566,0.0007105165,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed3
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5078,7.1625,0.0007117464,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed4
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5108,7.1691,0.0007141545,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed5
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5091,7.1671,0.000716119,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed6
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5125,7.1669,0.0007151561,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed7
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5151,7.1676,0.0007103452,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed8
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5046,7.1568,0.0007116886,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.20MeV_seed9
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.499,7.1563,0.0007152149,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed1
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5029,7.1575,0.000711933,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed10
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.6509,0.0294,2.5034,7.1567,0.0007143028,0.5491000000000001,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed2
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5048,7.16,0.000712197,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed3
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5074,7.1612,0.0007112402,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed4
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.514,7.1717,0.0007158341,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed5
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5107,7.1651,0.0007144391,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed6
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5129,7.1661,0.0007135644,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed7
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5131,7.166,0.0007106813,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed8
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.6509,0.0294,2.504,7.1568,0.0007110993,0.5491000000000001,10000.0,Result_Z78_T1.00e-4_N1000000_E2.72MeV_seed9
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.6509,0.0294,2.4975,7.1512,0.0007118625,0.5491000000000001,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed1
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5007,7.155,0.0007126069,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed10
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.6509,0.0294,2.5051,7.1597,0.0007150569,0.5491000000000001,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed2
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5037,7.1592,0.0007115595,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed3
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5093,7.1666,0.0007132391,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed4
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5105,7.1659,0.0007136198,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed5
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5116,7.1658,0.000713709,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed6
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5099,7.166,0.0007154075,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed7
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5129,7.1655,0.0007104044,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed8
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5047,7.1569,0.0007110486,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E3.30MeV_seed9
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.4952,7.1475,0.0007108462,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed1
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5011,7.1553,0.0007110505,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed10
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.6509,0.0294,2.5038,7.1576,0.0007149148,0.5491000000000001,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed2
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5056,7.162,0.0007119107,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed3
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5078,7.166,0.0007132059,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed4
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5104,7.1672,0.000715146,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed5
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5109,7.1671,0.0007158132,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed6
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.514,7.1683,0.0007148096,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed7
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5152,7.1676,0.0007100339,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed8
78,21.45,195.08,6.62e+22,0.0001,200,2.2,1000000,1.651,0.0294,2.5044,7.1571,0.0007112639,0.5490000000000002,10000.0,Result_Z78_T1.00e-4_N1000000_E4.00MeV_seed9
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0222,12.0643,0.002642141,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed1
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0327,12.0903,0.002661691,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed10
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0316,12.0725,0.002638987,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed2
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0379,12.0774,0.002643263,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed3
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.045,12.0812,0.002648918,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed4
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0449,12.0855,0.002658084,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed5
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0476,12.0903,0.00266102,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed6
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0454,12.0906,0.00265948,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed7
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0506,12.0894,0.002652246,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed8
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0397,12.0909,0.00265748,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E1.54MeV_seed9
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0236,12.0649,0.00264227,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed1
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0298,12.085,0.002661575,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed10
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0336,12.0707,0.00263856,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed2
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.036,12.0751,0.002640289,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed3
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.044,12.0853,0.002652614,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed4
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0473,12.0847,0.002654388,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed5
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0478,12.09,0.002658222,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed6
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0435,12.0877,0.002658976,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed7
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0531,12.0924,0.002654296,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed8
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0344,12.0847,0.002655961,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.20MeV_seed9
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0251,12.0663,0.002643108,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed1
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0329,12.088,0.002661306,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed10
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0311,12.0687,0.002638875,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed2
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0368,12.0795,0.00264154,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed3
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0446,12.0819,0.002646619,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed4
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0464,12.0845,0.002656657,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed5
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0427,12.0882,0.002661598,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed6
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0462,12.0902,0.002655133,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed7
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.053,12.0938,0.002654637,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed8
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0346,12.0837,0.002655377,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E2.72MeV_seed9
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0182,12.0563,0.00263958,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed1
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0334,12.0901,0.002660673,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed10
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0311,12.0713,0.002640639,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed2
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0382,12.0784,0.002644212,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed3
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0443,12.0846,0.00265387,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed4
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0444,12.0843,0.002658928,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed5
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0484,12.0932,0.002662734,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed6
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0423,12.0857,0.002655804,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed7
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0553,12.0949,0.002651136,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed8
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.039,12.0886,0.002657412,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E3.30MeV_seed9
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0205,12.0568,0.002637507,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed1
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0321,12.0906,0.002664378,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed10
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0349,12.0722,0.00264374,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed2
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0347,12.0743,0.002639513,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed3
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0419,12.0818,0.002650279,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed4
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0437,12.0864,0.002659593,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed5
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0448,12.0892,0.002660133,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed6
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0423,12.0856,0.002655762,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed7
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8564,0.0418,6.0521,12.0957,0.002649709,1.3436000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed8
78,21.45,195.08,6.62e+22,0.0002,400,2.2,1000000,0.8563,0.0418,6.0392,12.0896,0.002657311,1.3437000000000001,20000.0,Result_Z78_T2.00e-4_N1000000_E4.00MeV_seed9
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7206,25.0496,0.02595685,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed1
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7524,25.1066,0.0258197,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed10
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.736,25.0504,0.02594714,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed2
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.739,25.0783,0.02601388,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed3
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7706,25.1003,0.02596627,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed4
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7793,25.0962,0.0258973,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed5
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.765,25.0752,0.02578042,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed6
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7592,25.0908,0.02584701,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed7
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7595,25.1072,0.02589141,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed8
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7568,25.1164,0.02594898,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E1.54MeV_seed9
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7293,25.0536,0.02595777,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed1
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0327,14.7593,25.1053,0.02584126,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed10
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7362,25.0621,0.02600681,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed2
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7526,25.099,0.02608977,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed3
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7733,25.0979,0.02597253,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed4
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7905,25.0988,0.02584706,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed5
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7491,25.0538,0.02565973,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed6
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7593,25.0835,0.02575811,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed7
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.761,25.1127,0.02591972,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed8
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.768,25.1243,0.02594333,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.20MeV_seed9
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7255,25.0545,0.02596795,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed1
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7581,25.1104,0.02583012,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed10
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7393,25.0657,0.02604806,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed2
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7503,25.0957,0.02606771,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed3
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.772,25.096,0.02593974,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed4
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7819,25.1069,0.025928,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed5
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7531,25.0707,0.02577386,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed6
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7676,25.0954,0.02581457,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed7
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7727,25.1144,0.02591087,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed8
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7633,25.1207,0.02597959,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E2.72MeV_seed9
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7219,25.0544,0.02598699,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed1
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0327,14.7507,25.094,0.02579005,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed10
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7311,25.0549,0.02600749,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed2
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7474,25.0815,0.02597261,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed3
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7708,25.0849,0.02589232,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed4
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7817,25.0954,0.02587857,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed5
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7575,25.068,0.02575587,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed6
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7534,25.0874,0.02583611,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed7
