particle_id,final_energy_MeV,scattering_angle_deg,backscattered,dir_x,dir_y,dir_z,total_areal_density
3072,5.1375,3.83,0,0.997761,0.064428,-0.017946,1.32e+019
3073,5.0964,3.43,0,0.998204,0.059896,-0.001478,1.32e+019
3074,5.1556,9.97,0,0.984913,0.163517,-0.056635,1.32e+019
3075,5.1109,1.45,0,0.999679,0.021966,0.012636,1.32e+019
3076,5.1513,0.83,0,0.999895,-0.010558,-0.009916,1.32e+019
3077,5.1189,2.14,0,0.999300,0.030515,-0.021622,1.32e+019
3078,5.1018,2.15,0,0.999296,-0.033674,-0.016570,1.32e+019
3079,5.1215,2.45,0,0.999088,-0.029617,0.030758,1.32e+019
3080,5.1267,3.70,0,0.997910,0.040708,0.050179,1.32e+019
3081,5.1564,3.91,0,0.997668,0.044538,0.051720,1.32e+019
3082,5.1595,3.97,0,0.997603,-0.003769,-0.069102,1.32e+019
3083,5.0994,4.29,0,0.997195,-0.058527,-0.046650,1.32e+019
3084,5.1089,3.44,0,0.998196,0.060015,-0.001953,1.32e+019
3085,5.1348,1.90,0,0.999450,0.023573,-0.023324,1.32e+019
3086,5.1624,6.71,0,0.993140,-0.078682,0.086496,1.32e+019
3087,5.1564,2.99,0,0.998636,0.045468,-0.025661,1.32e+019
3088,5.1545,1.10,0,0.999814,0.015253,-0.011777,1.32e+019
3089,5.1581,5.50,0,0.995398,-0.095407,0.008904,1.32e+019
3090,5.1531,1.40,0,0.999702,-0.024367,0.001581,1.32e+019
3091,5.1490,8.61,0,0.988726,0.112041,-0.099332,1.32e+019
3092,5.1074,3.93,0,0.997651,0.003139,-0.068435,1.32e+019
3093,5.1338,12.73,0,0.975408,-0.108937,0.191602,1.32e+019
3094,5.1595,1.81,0,0.999500,-0.017266,-0.026482,1.32e+019
3095,5.1506,5.17,0,0.995926,-0.036305,0.082544,1.32e+019
3096,5.1271,4.36,0,0.997112,-0.068700,-0.032384,1.32e+019
3097,5.1307,3.69,0,0.997925,-0.025502,-0.059129,1.32e+019
3098,5.1565,1.97,0,0.999408,-0.003410,-0.034245,1.32e+019
3099,5.1389,1.42,0,0.999691,0.023425,-0.008346,1.32e+019
3100,5.1609,0.62,0,0.999942,-0.010111,0.003717,1.32e+019
3101,5.1629,4.77,0,0.996534,0.081531,0.016540,1.32e+019
3102,5.1643,2.94,0,0.998683,0.046795,0.021021,1.32e+019
3103,5.1220,5.91,0,0.994680,0.018006,-0.101429,1.32e+019
3104,5.1533,1.57,0,0.999625,0.023955,0.013275,1.32e+019
3105,5.1277,2.80,0,0.998804,-0.021108,0.044095,1.32e+019
3106,5.1717,18.27,0,0.949611,-0.024732,-0.312452,1.32e+019
3107,5.1216,3.01,0,0.998621,0.052226,0.005285,1.32e+019
3108,5.1388,16.98,0,0.956398,-0.131268,0.260905,1.32e+019
3109,5.1659,5.13,0,0.995993,-0.038970,0.080491,1.32e+019
3110,5.1183,6.23,0,0.994085,-0.092006,-0.057708,1.32e+019
3111,5.1596,3.41,0,0.998228,-0.027677,-0.052682,1.32e+019
3112,5.1805,22.13,0,0.926359,0.071435,0.369806,1.32e+019
3113,5.1241,1.99,0,0.999396,-0.034741,-0.001088,1.32e+019
3114,5.1296,5.93,0,0.994644,0.101865,0.017523,1.32e+019
3115,5.1668,1.88,0,0.999459,-0.032622,0.004080,1.32e+019
3116,5.1514,5.46,0,0.995460,0.090548,-0.029343,1.32e+019
3117,5.1315,3.91,0,0.997667,0.057964,0.036065,1.32e+019
3118,5.1689,3.89,0,0.997696,-0.037951,0.056238,1.32e+019
3119,5.1519,6.93,0,0.992693,-0.120625,-0.003109,1.32e+019
3120,5.1494,2.31,0,0.999189,0.009150,0.039212,1.32e+019
3121,5.1281,1.69,0,0.999566,0.016962,0.024071,1.32e+019
3122,5.1015,2.72,0,0.998873,-0.013287,-0.045562,1.32e+019
3123,5.1488,3.84,0,0.997761,-0.048498,-0.046064,1.32e+019
3124,5.1068,5.38,0,0.995587,-0.053600,0.077031,1.32e+019
3125,5.1480,2.72,0,0.998876,0.001162,-0.047377,1.32e+019
3126,5.1448,1.43,0,0.999690,-0.023081,0.009318,1.32e+019
3127,5.1354,0.23,0,0.999992,0.003919,0.000432,1.32e+019
3128,5.1381,3.19,0,0.998446,0.000420,0.055733,1.32e+019
3129,5.1209,8.73,0,0.988420,-0.028401,0.149060,1.32e+019
3130,5.1520,2.23,0,0.999240,-0.024664,-0.030181,1.32e+019
3131,5.1419,4.77,0,0.996531,0.082917,-0.007139,1.32e+019
3132,5.1460,2.59,0,0.998977,-0.033109,0.030791,1.32e+019
3133,5.1514,3.83,0,0.997770,-0.065607,0.012296,1.32e+019
3134,5.1356,3.02,0,0.998609,0.031040,0.042618,1.32e+019
3135,5.1317,4.93,0,0.996301,-0.084076,-0.017746,1.32e+019
3136,5.1582,1.16,0,0.999793,-0.002537,-0.020163,1.32e+019
3137,5.1368,7.46,0,0.991526,0.000182,0.129912,1.32e+019
3138,5.1209,8.60,0,0.988761,0.126578,-0.079557,1.32e+019
3139,5.1071,6.59,0,0.993397,0.021005,-0.112785,1.32e+019
3140,5.1257,2.62,0,0.998958,-0.043483,-0.013852,1.32e+019
3141,5.1342,11.85,0,0.978689,-0.072425,0.192154,1.32e+019
3142,5.1265,5.36,0,0.995623,0.083490,-0.042002,1.32e+019
3143,5.1115,0.30,0,0.999986,-0.005012,-0.001473,1.32e+019
3144,5.1441,5.11,0,0.996028,-0.078979,-0.041123,1.32e+019
3145,5.1707,2.97,0,0.998653,-0.006989,0.051423,1.32e+019
3146,5.1417,45.77,0,0.697481,-0.691348,0.188570,1.32e+019
3147,5.1164,4.64,0,0.996718,0.031222,0.074691,1.32e+019
3148,5.1138,4.76,0,0.996556,0.005246,-0.082755,1.32e+019
3149,5.1416,6.46,0,0.993654,-0.084639,0.074083,1.32e+019
3150,5.1900,1.74,0,0.999539,0.028792,0.009662,1.32e+019
3151,5.1101,3.46,0,0.998181,0.058787,0.013366,1.32e+019
3152,5.1342,4.60,0,0.996777,0.074367,-0.030083,1.32e+019
3153,5.1511,8.06,0,0.990126,-0.019298,-0.138847,1.32e+019
3154,5.1931,4.77,0,0.996540,-0.056207,-0.061227,1.32e+019
3155,5.1293,2.26,0,0.999222,-0.031007,0.024355,1.32e+019
3156,5.0879,1.46,0,0.999673,0.023267,-0.010564,1.32e+019
3157,5.1614,4.66,0,0.996698,0.081185,-0.001696,1.32e+019
3158,5.1289,1.15,0,0.999797,0.019003,0.006689,1.32e+019
3159,5.1586,2.10,0,0.999327,-0.023771,0.027924,1.32e+019
3160,5.1046,2.00,0,0.999389,0.033377,0.010420,1.32e+019
3161,5.1417,1.41,0,0.999696,-0.015971,0.018783,1.32e+019
3162,5.1518,3.13,0,0.998511,0.038166,0.038967,1.32e+019
3163,5.1374,3.06,0,0.998575,0.053347,-0.001373,1.32e+019
3164,5.1219,4.16,0,0.997360,-0.065290,0.031775,1.32e+019
3165,5.1514,4.98,0,0.996221,0.085915,0.012756,1.32e+019
3166,5.1461,5.30,0,0.995732,0.036764,-0.084659,1.32e+019
3167,5.1586,6.67,0,0.993240,-0.088981,0.074540,1.32e+019
3168,5.1290,0.69,0,0.999927,0.011709,0.002971,1.32e+019
3169,5.1253,7.25,0,0.992002,0.073281,-0.102776,1.32e+019
3170,5.1285,1.62,0,0.999599,-0.009780,-0.026557,1.32e+019
3171,5.1242,7.03,0,0.992481,-0.072912,0.098309,1.32e+019
3172,5.1105,2.19,0,0.999268,0.013540,-0.035787,1.32e+019
3173,5.1379,1.26,0,0.999758,-0.010344,0.019390,1.32e+019
3174,5.1389,2.61,0,0.998961,-0.020878,0.040498,1.32e+019
3175,5.1460,3.73,0,0.997882,0.056507,-0.032224,1.32e+019
3176,5.1223,3.05,0,0.998586,0.044822,-0.028597,1.32e+019
3177,5.1543,2.40,0,0.999123,-0.008280,0.041037,1.32e+019
3178,5.1560,0.28,0,0.999988,0.002464,0.004192,1.32e+019
3179,5.1645,1.00,0,0.999847,-0.014549,-0.009747,1.32e+019
3180,5.1298,4.62,0,0.996752,0.061440,0.052059,1.32e+019
3181,5.1522,16.49,0,0.958850,0.079138,0.272662,1.32e+019
3182,5.1530,1.51,0,0.999651,0.025678,0.006267,1.32e+019
3183,5.1375,6.73,0,0.993101,0.048469,-0.106775,1.32e+019
3184,5.1604,8.44,0,0.989165,-0.130473,-0.067296,1.32e+019
3185,5.1389,0.38,0,0.999978,0.002990,0.005899,1.32e+019
3186,5.1470,0.75,0,0.999913,-0.006777,-0.011277,1.32e+019
3187,5.1376,4.45,0,0.996983,-0.018397,-0.075405,1.32e+019
3188,5.1672,4.37,0,0.997097,0.024204,0.072197,1.32e+019
3189,5.1660,3.19,0,0.998450,-0.005559,0.055386,1.32e+019
3190,5.1645,9.36,0,0.986689,-0.014394,0.161981,1.32e+019
3191,5.0695,4.10,0,0.997437,0.011798,-0.070576,1.32e+019
3192,5.1397,5.28,0,0.995751,-0.030592,-0.086862,1.32e+019
3193,5.1334,1.97,0,0.999408,0.031139,0.014641,1.32e+019
3194,5.1699,8.39,0,0.989305,-0.101537,0.104721,1.32e+019
3195,5.1561,2.44,0,0.999094,0.034360,-0.025119,1.32e+019
3196,5.0806,0.35,0,0.999981,0.000854,-0.006126,1.32e+019
3197,5.1311,6.50,0,0.993572,0.084494,-0.075332,1.32e+019
3198,5.1539,1.98,0,0.999403,0.010393,-0.032947,1.32e+019
3199,5.1468,3.33,0,0.998315,-0.014834,-0.056092,1.32e+019
3200,5.1255,151.10,1,-0.875437,-0.038000,-0.481835,1.32e+019
3201,5.1438,1.74,0,0.999541,-0.029730,0.005830,1.32e+019
3202,5.1727,2.11,0,0.999323,-0.026186,0.025857,1.32e+019
3203,5.1577,2.83,0,0.998779,-0.003540,-0.049281,1.32e+019
3204,5.0922,3.30,0,0.998344,-0.034520,-0.046027,1.32e+019
3205,5.1365,6.80,0,0.992975,0.089397,0.077521,1.32e+019
3206,5.1263,4.53,0,0.996874,-0.042525,-0.066586,1.32e+019
3207,5.1237,2.95,0,0.998673,0.006567,-0.051083,1.32e+019
3208,5.1879,8.42,0,0.989218,-0.042873,-0.140034,1.32e+019
3209,5.1131,4.76,0,0.996557,0.071598,-0.041816,1.32e+019
3210,5.1178,2.59,0,0.998977,0.045033,-0.004006,1.32e+019
3211,5.1504,2.88,0,0.998734,0.046623,-0.018875,1.32e+019
3212,5.1221,3.09,0,0.998546,-0.053407,0.007317,1.32e+019
3213,5.1046,5.29,0,0.995733,-0.091259,-0.013704,1.32e+019
3214,5.1468,5.38,0,0.995601,0.082298,0.044780,1.32e+019
3215,5.1275,1.74,0,0.999539,-0.026431,0.014942,1.32e+019
3216,5.1344,5.91,0,0.994679,-0.030288,-0.098465,1.32e+019
3217,5.1325,1.81,0,0.999502,-0.027154,-0.016097,1.32e+019
3218,5.1485,1.69,0,0.999563,0.005501,-0.029034,1.32e+019
3219,5.1441,5.04,0,0.996134,-0.029778,-0.082642,1.32e+019
3220,5.1421,2.83,0,0.998780,-0.002364,-0.049332,1.32e+019
3221,5.1420,3.15,0,0.998489,0.043060,0.034142,1.32e+019
3222,5.1562,4.64,0,0.996726,0.026525,-0.076372,1.32e+019
3223,5.1350,7.05,0,0.992435,-0.122592,-0.006645,1.32e+019
3224,5.1028,4.60,0,0.996781,0.077373,-0.021000,1.32e+019
3225,5.1216,7.48,0,0.991495,-0.080920,-0.101932,1.32e+019
3226,5.1273,4.10,0,0.997441,-0.071006,-0.008324,1.32e+019
3227,5.0838,3.77,0,0.997837,0.065369,-0.006977,1.32e+019
3228,5.1414,3.67,0,0.997944,-0.029079,0.057116,1.32e+019
3229,5.1238,21.92,0,0.927677,-0.372185,0.029880,1.32e+019
3230,5.1137,3.61,0,0.998021,-0.061090,0.014888,1.32e+019
3231,5.1336,6.55,0,0.993476,0.097929,-0.058437,1.32e+019
3232,5.1288,2.85,0,0.998767,-0.016254,0.046901,1.32e+019
3233,5.1360,9.50,0,0.986276,0.162904,-0.026855,1.32e+019
3234,5.1456,2.17,0,0.999285,0.020026,0.032076,1.32e+019
3235,5.1573,5.05,0,0.996120,-0.086833,-0.014331,1.32e+019
3236,5.1275,4.29,0,0.997201,0.072410,0.018618,1.32e+019
3237,5.1335,4.80,0,0.996498,0.020805,0.080991,1.32e+019
3238,5.1584,7.55,0,0.991324,0.089746,0.096031,1.32e+019
3239,5.0926,3.30,0,0.998345,-0.037961,0.043199,1.32e+019
3240,5.1303,0.69,0,0.999928,-0.010190,0.006357,1.32e+019
3241,5.1543,7.80,0,0.990746,-0.019236,-0.134359,1.32e+019
3242,5.1294,2.05,0,0.999360,0.024008,0.026500,1.32e+019
3243,5.1417,7.10,0,0.992330,-0.098428,-0.074787,1.32e+019
3244,5.0945,5.61,0,0.995204,0.028180,-0.093678,1.32e+019
3245,5.1351,4.67,0,0.996682,0.077810,-0.023876,1.32e+019
3246,5.1376,2.49,0,0.999054,-0.020165,-0.038535,1.32e+019
3247,5.1412,8.30,0,0.989536,-0.030761,-0.140967,1.32e+019
3248,5.1221,2.53,0,0.999023,0.034274,-0.027881,1.32e+019
3249,5.1593,6.60,0,0.993378,0.101475,0.053888,1.32e+019
3250,5.1657,6.51,0,0.993544,0.040816,0.105851,1.32e+019
3251,5.1242,4.61,0,0.996763,0.061087,0.052265,1.32e+019
3252,5.1319,5.62,0,0.995192,0.097587,-0.008334,1.32e+019
3253,5.1385,5.40,0,0.995569,0.068897,0.063999,1.32e+019
3254,5.1351,2.63,0,0.998947,0.030019,0.034683,1.32e+019
3255,5.1494,4.35,0,0.997115,0.068866,-0.031940,1.32e+019
3256,5.0980,2.81,0,0.998799,0.011180,-0.047695,1.32e+019
3257,5.1581,3.15,0,0.998492,0.053773,-0.011074,1.32e+019
3258,5.1224,2.97,0,0.998656,-0.022919,0.046493,1.32e+019
3259,5.1495,3.57,0,0.998058,-0.006007,-0.062002,1.32e+019
3260,5.1198,2.28,0,0.999209,0.039122,-0.007148,1.32e+019
3261,5.1295,5.51,0,0.995373,0.016942,-0.094580,1.32e+019
3262,5.1614,5.10,0,0.996048,-0.076146,-0.045727,1.32e+019
3263,5.1441,3.56,0,0.998067,0.030473,0.054166,1.32e+019
3264,5.1242,5.18,0,0.995919,0.037287,-0.082192,1.32e+019
3265,5.1788,1.60,0,0.999611,0.017914,-0.021367,1.32e+019
3266,5.1589,0.68,0,0.999929,-0.005986,0.010270,1.32e+019
3267,5.1480,3.71,0,0.997899,-0.061892,0.019159,1.32e+019
3268,5.1411,1.84,0,0.999486,0.015951,-0.027816,1.32e+019
3269,5.1495,2.94,0,0.998683,0.027807,0.043116,1.32e+019
3270,5.1200,2.90,0,0.998715,-0.031659,-0.039566,1.32e+019
3271,5.1017,1.79,0,0.999512,-0.015824,0.026923,1.32e+019
3272,5.1657,2.46,0,0.999079,0.008777,-0.041990,1.32e+019
3273,5.1560,2.02,0,0.999380,0.032596,-0.013303,1.32e+019
3274,5.1143,3.28,0,0.998362,-0.057051,0.004366,1.32e+019
3275,5.1350,3.10,0,0.998533,-0.052916,-0.011498,1.32e+019
3276,5.1325,4.47,0,0.996961,-0.063023,-0.045783,1.32e+019
3277,5.1823,6.12,0,0.994292,0.014638,0.105687,1.32e+019
3278,5.1322,4.02,0,0.997534,0.011416,-0.069244,1.32e+019
3279,5.1166,3.93,0,0.997644,0.062865,-0.027451,1.32e+019
3280,5.1869,10.04,0,0.984696,-0.104207,0.139695,1.32e+019
3281,5.1325,6.67,0,0.993239,0.015757,0.115010,1.32e+019
3282,5.1472,6.69,0,0.993196,-0.115905,0.011269,1.32e+019
3283,5.1347,2.25,0,0.999231,-0.021376,-0.032884,1.32e+019
3284,5.1641,2.81,0,0.998802,0.038361,0.030397,1.32e+019
3285,5.1231,6.40,0,0.993776,-0.028280,-0.107749,1.32e+019
3286,5.1467,3.69,0,0.997932,0.063075,0.012378,1.32e+019
3287,5.1286,4.46,0,0.996966,0.073170,-0.026554,1.32e+019
3288,5.0956,8.28,0,0.989572,0.113394,-0.088815,1.32e+019
3289,5.1181,7.19,0,0.992135,-0.125140,-0.002831,1.32e+019
3290,5.1757,7.61,0,0.991189,-0.061664,-0.117230,1.32e+019
3291,5.1324,4.04,0,0.997514,0.061558,0.034288,1.32e+019
3292,5.1416,2.69,0,0.998898,-0.031638,-0.034671,1.32e+019
3293,5.1152,3.39,0,0.998246,-0.017965,-0.056408,1.32e+019
3294,5.1755,7.77,0,0.990812,-0.127039,0.046402,1.32e+019
3295,5.1640,6.58,0,0.993410,-0.110729,-0.029578,1.32e+019
3296,5.1777,7.57,0,0.991291,-0.127623,0.032462,1.32e+019
3297,5.1222,6.81,0,0.992949,0.022122,0.116457,1.32e+019
3298,5.1620,9.43,0,0.986500,-0.130379,-0.099087,1.32e+019
3299,5.1507,9.22,0,0.987075,0.151447,-0.052403,1.32e+019
3300,5.1200,5.57,0,0.995274,0.069609,-0.067701,1.32e+019
3301,5.1428,5.48,0,0.995431,0.091923,-0.025825,1.32e+019
3302,5.1179,3.72,0,0.997888,-0.043183,-0.048521,1.32e+019
3303,5.1579,8.99,0,0.987721,0.147970,0.050119,1.32e+019
3304,5.1539,5.54,0,0.995324,-0.038905,0.088414,1.32e+019
3305,5.1507,2.49,0,0.999057,-0.021189,-0.037902,1.32e+019
3306,5.1416,3.55,0,0.998084,0.061459,-0.007218,1.32e+019
3307,5.1930,3.16,0,0.998484,0.046087,-0.030109,1.32e+019
3308,5.1387,2.96,0,0.998670,0.010285,0.050517,1.32e+019
3309,5.1372,8.69,0,0.988507,0.150680,0.012215,1.32e+019
3310,5.0963,3.58,0,0.998049,0.056996,0.025489,1.32e+019
3311,5.1493,2.90,0,0.998719,0.045762,-0.021611,1.32e+019
3312,5.1432,1.39,0,0.999707,0.006864,-0.023231,1.32e+019
3313,5.1066,4.40,0,0.997048,-0.057450,-0.050936,1.32e+019
3314,5.0729,4.17,0,0.997348,-0.062646,0.037057,1.32e+019
3315,5.1138,7.70,0,0.990991,0.026655,0.131246,1.32e+019
3316,5.1404,7.97,0,0.990342,-0.133425,-0.037694,1.32e+019
3317,5.1106,3.97,0,0.997599,0.002457,0.069211,1.32e+019
3318,5.1253,0.52,0,0.999960,0.005272,0.007289,1.32e+019
3319,5.1533,3.03,0,0.998601,-0.000126,-0.052878,1.32e+019
3320,5.1264,4.62,0,0.996750,-0.079309,0.014123,1.32e+019
3321,5.1392,8.47,0,0.989090,0.143691,-0.032469,1.32e+019
3322,5.1462,1.98,0,0.999404,-0.017221,-0.029928,1.32e+019
3323,5.0945,6.73,0,0.993110,0.059587,-0.100904,1.32e+019
3324,5.1335,7.17,0,0.992170,0.029515,-0.121356,1.32e+019
3325,5.1294,5.27,0,0.995776,0.091771,-0.002817,1.32e+019
3326,5.1506,6.30,0,0.993964,0.106188,-0.027580,1.32e+019
3327,5.1141,5.48,0,0.995425,0.062514,-0.072262,1.32e+019
3328,5.1363,5.94,0,0.994628,0.086126,-0.057431,1.32e+019
3329,5.1482,5.92,0,0.994658,-0.088032,-0.053904,1.32e+019
3330,5.1364,6.72,0,0.993135,-0.116772,-0.006935,1.32e+019
3331,5.1340,1.49,0,0.999664,0.019826,-0.016714,1.32e+019
3332,5.1328,0.99,0,0.999852,-0.013391,0.010839,1.32e+019
3333,5.0927,6.10,0,0.994334,-0.084794,0.064111,1.32e+019
3334,5.1639,7.09,0,0.992355,0.123255,0.006378,1.32e+019
3335,5.1271,2.81,0,0.998800,0.021881,0.043820,1.32e+019
3336,5.0907,5.65,0,0.995147,0.077490,0.060650,1.32e+019
3337,5.1195,1.30,0,0.999743,-0.021564,0.007000,1.32e+019
3338,5.1490,6.33,0,0.993904,-0.100583,0.045151,1.32e+019
3339,5.1463,1.02,0,0.999840,0.015051,-0.009644,1.32e+019
3340,5.1430,5.38,0,0.995594,0.073198,0.058605,1.32e+019
3341,5.1115,7.43,0,0.991601,0.041077,0.122640,1.32e+019
3342,5.1153,1.34,0,0.999727,-0.023166,0.002938,1.32e+019
3343,5.1433,1.76,0,0.999529,0.017637,-0.025131,1.32e+019
3344,5.1696,4.31,0,0.997168,0.049155,0.056915,1.32e+019
3345,5.1388,11.32,0,0.980563,0.186726,0.060243,1.32e+019
3346,5.1196,0.55,0,0.999955,0.002285,-0.009245,1.32e+019
3347,5.1318,3.39,0,0.998248,-0.055860,0.019505,1.32e+019
3348,5.1125,2.82,0,0.998791,0.038795,-0.030197,1.32e+019
3349,5.1341,5.17,0,0.995929,0.057453,-0.069457,1.32e+019
3350,5.1044,5.41,0,0.995537,0.077431,0.053943,1.32e+019
3351,5.1381,4.31,0,0.997166,-0.037096,-0.065445,1.32e+019
3352,5.1578,10.70,0,0.982607,-0.094572,-0.159813,1.32e+019
3353,5.1173,4.14,0,0.997394,-0.038799,-0.060823,1.32e+019
3354,5.1263,1.75,0,0.999534,0.024205,0.018624,1.32e+019
3355,5.1484,1.39,0,0.999708,-0.011462,-0.021289,1.32e+019
3356,5.1445,7.57,0,0.991278,0.131481,0.008985,1.32e+019
3357,5.1645,5.82,0,0.994837,0.101458,0.002159,1.32e+019
3358,5.1192,4.48,0,0.996950,0.072399,0.029141,1.32e+019
3359,5.1143,3.47,0,0.998167,0.055517,-0.024113,1.32e+019
3360,5.1007,2.68,0,0.998908,-0.044899,0.012953,1.32e+019
3361,5.1027,8.59,0,0.988795,-0.036643,0.144713,1.32e+019
3362,5.1379,2.87,0,0.998742,-0.039873,0.030395,1.32e+019
3363,5.1087,2.75,0,0.998852,-0.018947,0.044000,1.32e+019
3364,5.1106,8.21,0,0.989759,0.093229,0.108102,1.32e+019
3365,5.1651,2.19,0,0.999269,0.012783,0.036021,1.32e+019
3366,5.1133,7.15,0,0.992226,0.012445,0.123827,1.32e+019
3367,5.1358,5.06,0,0.996099,0.019267,-0.086119,1.32e+019
3368,5.1128,4.93,0,0.996294,-0.026695,-0.081770,1.32e+019
3369,5.1446,4.12,0,0.997413,-0.047869,0.053636,1.32e+019
3370,5.1457,7.32,0,0.991856,-0.029819,0.123823,1.32e+019
3371,5.1205,2.69,0,0.998899,-0.003435,-0.046788,1.32e+019
3372,5.1126,1.09,0,0.999818,-0.009738,0.016398,1.32e+019
3373,5.1038,3.26,0,0.998384,-0.054476,0.016183,1.32e+019
3374,5.1767,3.06,0,0.998575,-0.040009,0.035320,1.32e+019
3375,5.1332,1.15,0,0.999798,-0.008329,0.018315,1.32e+019
3376,5.1218,4.18,0,0.997346,0.071643,0.012960,1.32e+019
3377,5.1060,4.50,0,0.996913,-0.038381,-0.068492,1.32e+019
3378,5.1292,5.54,0,0.995331,-0.088622,-0.038233,1.32e+019
3379,5.1121,3.97,0,0.997604,-0.021403,0.065784,1.32e+019
3380,5.1873,5.04,0,0.996128,0.087919,-0.000098,1.32e+019
3381,5.1038,1.26,0,0.999756,-0.010926,0.019174,1.32e+019
3382,5.1263,3.85,0,0.997738,-0.052233,0.042322,1.32e+019
3383,5.1367,2.22,0,0.999251,-0.036317,-0.013358,1.32e+019
3384,5.1360,7.95,0,0.990397,0.044994,0.130726,1.32e+019
3385,5.1548,5.22,0,0.995856,0.084666,0.033196,1.32e+019
3386,5.1463,1.38,0,0.999711,-0.009048,0.022260,1.32e+019
3387,5.1701,3.76,0,0.997849,-0.062417,-0.020030,1.32e+019
3388,5.1188,2.66,0,0.998926,-0.038228,0.026195,1.32e+019
3389,5.1187,8.63,0,0.988677,-0.147973,0.024946,1.32e+019
3390,5.1234,4.32,0,0.997163,-0.071121,-0.024646,1.32e+019
3391,5.1340,8.11,0,0.989989,0.097856,-0.101714,1.32e+019
3392,5.1358,2.00,0,0.999391,-0.033456,-0.009905,1.32e+019
3393,5.1666,5.01,0,0.996183,0.026454,-0.083184,1.32e+019
3394,5.1241,5.26,0,0.995790,-0.060509,-0.068856,1.32e+019
3395,5.1117,0.82,0,0.999898,0.013251,0.005331,1.32e+019
3396,5.1258,3.00,0,0.998633,-0.051769,-0.007240,1.32e+019
3397,5.1624,4.68,0,0.996662,-0.016783,-0.079896,1.32e+019
3398,5.1494,4.79,0,0.996509,-0.074321,-0.038025,1.32e+019
3399,5.1350,7.18,0,0.992160,-0.124359,0.012382,1.32e+019
3400,5.1224,2.69,0,0.998898,0.033501,-0.032860,1.32e+019
3401,5.1280,2.89,0,0.998727,0.049471,0.009843,1.32e+019
3402,5.1402,5.84,0,0.994812,0.092099,0.043218,1.32e+019
3403,5.1327,1.98,0,0.999403,0.003591,0.034371,1.32e+019
3404,5.1445,2.24,0,0.999236,0.028686,-0.026538,1.32e+019
3405,5.1471,5.77,0,0.994936,0.092528,-0.039262,1.32e+019
3406,5.1069,10.50,0,0.983271,-0.168601,0.068936,1.32e+019
3407,5.1560,3.21,0,0.998429,0.039514,-0.039731,1.32e+019
3408,5.1283,3.03,0,0.998606,0.052629,-0.003907,1.32e+019
3409,5.1251,4.50,0,0.996912,0.044151,-0.064942,1.32e+019
3410,5.1019,3.14,0,0.998500,0.045226,-0.030861,1.32e+019
3411,5.1865,5.19,0,0.995903,0.089112,-0.015374,1.32e+019
3412,5.1173,5.20,0,0.995885,-0.031396,-0.085017,1.32e+019
3413,5.1232,5.35,0,0.995648,0.074386,-0.056134,1.32e+019
3414,5.1063,6.35,0,0.993856,0.109781,-0.014058,1.32e+019
3415,5.1230,6.18,0,0.994192,-0.092908,-0.054325,1.32e+019
3416,5.1669,0.81,0,0.999901,0.014030,-0.000767,1.32e+019
3417,5.1386,4.73,0,0.996595,0.066099,0.049289,1.32e+019
3418,5.1894,2.15,0,0.999295,-0.034590,-0.014567,1.32e+019
3419,5.1350,8.45,0,0.989138,-0.141974,0.038072,1.32e+019
3420,5.1042,6.47,0,0.993637,0.111574,-0.015405,1.32e+019
3421,5.1548,4.10,0,0.997442,0.030197,-0.064796,1.32e+019
3422,5.1426,6.11,0,0.994322,-0.011980,0.105739,1.32e+019
3423,5.1339,4.71,0,0.996629,-0.001774,-0.082022,1.32e+019
3424,5.1448,0.50,0,0.999962,-0.003174,0.008175,1.32e+019
3425,5.1468,5.00,0,0.996202,0.025287,-0.083319,1.32e+019
3426,5.1665,4.94,0,0.996280,0.015265,0.084812,1.32e+019
3427,5.1802,0.55,0,0.999953,0.000672,-0.009646,1.32e+019
3428,5.1471,4.24,0,0.997266,0.071712,0.017857,1.32e+019
3429,5.1244,14.43,0,0.968474,-0.209362,-0.135005,1.32e+019
3430,5.1407,8.30,0,0.989519,0.135903,-0.048806,1.32e+019
3431,5.1138,1.88,0,0.999461,0.028391,-0.016500,1.32e+019
3432,5.1042,3.71,0,0.997903,0.038870,0.051749,1.32e+019
3433,5.1478,6.10,0,0.994334,0.106209,-0.004409,1.32e+019
3434,5.1374,14.09,0,0.969914,-0.204775,-0.131657,1.32e+019
3435,5.1272,0.95,0,0.999863,-0.001671,0.016473,1.32e+019
3436,5.1635,4.97,0,0.996247,-0.042882,0.075193,1.32e+019
3437,5.1145,2.74,0,0.998853,0.036756,0.030676,1.32e+019
3438,5.1674,7.40,0,0.991665,-0.085236,-0.096622,1.32e+019
3439,5.1237,1.98,0,0.999400,-0.003806,-0.034420,1.32e+019
3440,5.1266,2.66,0,0.998922,-0.027752,0.037215,1.32e+019
3441,5.1574,6.10,0,0.994344,0.105469,-0.012526,1.32e+019
3442,5.1344,12.37,0,0.976792,-0.110053,-0.183755,1.32e+019
3443,5.0951,5.82,0,0.994843,0.087283,0.051665,1.32e+019
3444,5.1366,4.11,0,0.997433,0.042260,0.057802,1.32e+019
3445,5.1473,2.70,0,0.998892,-0.043214,0.018618,1.32e+019
3446,5.1379,5.09,0,0.996053,0.066371,0.058931,1.32e+019
3447,5.1244,5.72,0,0.995013,-0.068078,-0.072900,1.32e+019
